customer_id,first_name,last_name,email,phone,city,signup_date,segment,age,full_name,days_since_signup,total_orders,total_spend,avg_order_value,return_rate,unique_categories,last_purchase_date,first_purchase_date,preferred_channel,days_since_last_purchase,customer_lifetime_days,total_sessions,avg_session_mins,checkout_events,cart_events,preferred_device,cart_to_checkout_rate,total_tickets,high_priority_tickets,avg_csat,avg_resolution_days,R_score,F_score,M_score,RFM_score,rfm_segment,churn_risk
CUST_01134,Anjali,Patel,user1134@email.com,+91-8949521657,Pune,2020-10-10 06:00:00,Basic,44.0,Anjali Patel,2018,18,46098.77,2561.0427777777777,0.05555555555555555,7,2024-06-07,2022-02-17,Mobile App,682,841,40,9.3475,6,2,iOS,3.0,2.0,0.0,4.0,7.5,5,4,4,13,Champions,Medium
CUST_01135,Vikram,Mehta,user1135@email.com,+91-7020814286,Hyderabad,2020-10-10 12:00:00,Standard,68.0,Vikram Mehta,2018,7,19557.73,2793.9614285714283,0.0,5,2024-03-10,2022-01-02,Mobile App,771,798,37,9.194594594594594,2,6,Android,0.3333333333333333,2.0,1.0,4.0,3.5,1,1,1,3,Lost / Inactive,Medium
CUST_01136,Arjun,Shah,user1136@email.com,+91-8249187629,Chennai,2020-10-10 18:00:00,Basic,22.0,Arjun Shah,2017,15,34886.82,2325.788,0.0,6,2024-03-29,2022-03-31,Mobile App,752,729,44,8.950000000000001,5,8,Desktop,0.625,2.0,1.0,3.5,3.0,2,2,3,7,Potential Loyalists,Medium
CUST_01137,Priya,Gupta,user1137@email.com,+91-9473779958,Hyderabad,2020-10-11 00:00:00,Standard,23.0,Priya Gupta,2017,14,39390.39,2813.5992857142855,0.0,6,2024-05-14,2022-02-27,Mobile App,706,807,44,8.263636363636364,5,5,Android,1.0,1.0,0.0,0.0,5.0,3,2,4,9,Potential Loyalists,Medium
CUST_01138,Arjun,Gupta,user1138@email.com,+91-9431522564,Mumbai,2020-10-11 06:00:00,Premium,30.0,Arjun Gupta,2017,8,6461.41,807.67625,0.125,6,2023-11-23,2022-04-22,Mobile App,879,580,46,8.041304347826086,3,8,iOS,0.375,1.0,1.0,4.0,2.0,1,1,1,3,Lost / Inactive,Medium
CUST_01139,Pooja,Patel,user1139@email.com,+91-8717010599,Hyderabad,2020-10-11 12:00:00,Premium,40.0,Pooja Patel,2017,21,58981.96,2808.6647619047617,0.09523809523809523,6,2024-05-03,2022-01-17,Mobile App,717,837,22,8.027272727272727,1,5,Desktop,0.2,0.0,0.0,0.0,0.0,3,5,5,13,Champions,Medium
CUST_01140,Arjun,Reddy,user1140@email.com,+91-8989225236,Bengaluru,2020-10-11 18:00:00,Standard,59.0,Arjun Reddy,2016,18,36248.4,2013.8000000000002,0.0,7,2024-05-09,2022-01-24,Mobile App,711,836,44,7.484090909090909,3,7,Desktop,0.42857142857142855,4.0,1.0,3.75,5.0,3,4,3,10,Loyal Customers,High
CUST_01141,Aarav,Mehta,user1141@email.com,+91-9308754720,Ahmedabad,2020-10-12 00:00:00,Basic,42.0,Aarav Mehta,2016,16,42862.77,2678.923125,0.0,6,2024-03-31,2022-02-11,Web,750,779,35,7.377142857142857,2,9,Android,0.2222222222222222,4.0,0.0,4.0,5.0,2,3,4,9,Potential Loyalists,High
CUST_01142,Arjun,Shah,user1142@email.com,+91-7973972406,Hyderabad,2020-10-12 06:00:00,Standard,63.0,Arjun Shah,2016,15,15900.96,1060.0639999999999,0.13333333333333333,6,2024-03-26,2022-01-25,Mobile App,755,791,41,7.380487804878049,6,12,Android,0.5,3.0,0.0,4.33,4.666666666666667,2,2,1,5,At Risk,Medium
CUST_01143,Vikram,Sharma,user1143@email.com,+91-8185159878,Chennai,2020-10-12 12:00:00,Standard,21.0,Vikram Sharma,2016,15,37765.159999999996,2517.677333333333,0.0,7,2024-06-16,2022-09-11,Mobile App,673,644,37,7.962162162162163,4,9,Android,0.4444444444444444,2.0,0.0,4.0,3.5,5,2,3,10,Loyal Customers,Medium
CUST_01144,Rahul,Patel,user1144@email.com,+91-8779160896,Pune,2020-10-12 18:00:00,Standard,69.0,Rahul Patel,2015,17,36711.01,2159.4711764705885,0.0,8,2024-04-28,2022-01-03,Mobile App,722,846,36,7.852777777777778,4,5,Android,0.8,1.0,0.0,4.0,3.0,3,3,3,9,Potential Loyalists,Medium
CUST_01145,Rahul,Shah,user1145@email.com,+91-7601193154,Pune,2020-10-13 00:00:00,Premium,49.0,Rahul Shah,2015,20,33535.49,1676.7745,0.0,7,2024-03-12,2022-02-27,Mobile App,769,744,40,8.629999999999999,5,8,iOS,0.625,2.0,0.0,4.0,3.0,1,5,3,9,Potential Loyalists,Medium
CUST_01146,Neha,Kumar,user1146@email.com,+91-9674660476,Ahmedabad,2020-10-13 06:00:00,Basic,61.0,Neha Kumar,2015,15,23758.04,1583.8693333333333,0.06666666666666667,7,2024-06-02,2022-06-22,In-Store,687,711,39,7.915384615384615,3,8,Android,0.375,2.0,0.0,4.0,4.0,4,2,1,7,Potential Loyalists,Medium
CUST_01147,Priya,Gupta,user1147@email.com,+91-7776558662,Delhi,2020-10-13 12:00:00,Standard,32.0,Priya Gupta,2015,12,34548.6,2879.0499999999997,0.08333333333333333,6,2023-10-01,2022-03-03,Mobile App,932,577,47,6.806382978723404,3,10,Android,0.3,5.0,0.0,2.5,3.8,1,1,3,5,At Risk,High
CUST_01148,Priya,Patel,user1148@email.com,+91-9672119742,Ahmedabad,2020-10-13 18:00:00,Premium,43.0,Priya Patel,2014,23,56761.85,2467.9065217391303,0.2608695652173913,7,2024-04-17,2022-01-27,Mobile App,733,811,37,9.243243243243244,3,3,iOS,1.0,6.0,0.0,3.8,1.5,2,5,5,12,Loyal Customers,High
CUST_01149,Aarav,Sharma,user1149@email.com,+91-8397027566,Kolkata,2020-10-14 00:00:00,Basic,59.0,Aarav Sharma,2014,17,33592.38,1976.0223529411762,0.11764705882352941,7,2024-06-14,2022-05-05,Mobile App,675,771,38,8.539473684210526,6,8,Android,0.75,3.0,0.0,4.67,6.0,5,3,3,11,Loyal Customers,Medium
CUST_01150,Vikram,Joshi,user1150@email.com,+91-9210930472,Hyderabad,2020-10-14 06:00:00,Premium,28.0,Vikram Joshi,2014,17,50057.36,2944.550588235294,0.0,7,2024-05-14,2022-04-26,Mobile App,706,749,39,6.892307692307693,5,6,Android,0.8333333333333334,1.0,0.0,3.0,5.0,3,3,5,11,Loyal Customers,Medium
CUST_01151,Neha,Sharma,user1151@email.com,+91-8085996025,Pune,2020-10-14 12:00:00,Standard,26.0,Neha Sharma,2014,10,53828.81,5382.880999999999,0.1,6,2024-04-24,2022-06-02,Mobile App,726,692,35,7.2457142857142856,5,8,Android,0.625,3.0,0.0,3.67,4.666666666666667,2,1,5,8,Potential Loyalists,Medium
CUST_01152,Pooja,Kumar,user1152@email.com,+91-7963910247,Ahmedabad,2020-10-14 18:00:00,Standard,28.0,Pooja Kumar,2013,8,15959.26,1994.9075,0.0,5,2024-04-30,2022-04-16,In-Store,720,745,46,7.004347826086956,1,12,Android,0.08333333333333333,4.0,1.0,2.75,3.3333333333333335,3,1,1,5,At Risk,High
CUST_01153,Priya,Patel,user1153@email.com,+91-7256709884,Hyderabad,2020-10-15 00:00:00,Premium,19.0,Priya Patel,2013,20,46501.24,2325.062,0.05,8,2024-06-18,2022-03-01,Mobile App,671,840,40,9.02,4,9,Android,0.4444444444444444,2.0,1.0,5.0,4.0,5,5,4,14,Champions,Medium
CUST_01154,Rahul,Kumar,user1154@email.com,+91-9710031022,Kolkata,2020-10-15 06:00:00,Premium,62.0,Rahul Kumar,2013,16,32217.300000000003,2013.5812500000002,0.0,7,2024-05-31,2022-02-04,Web,689,847,54,9.438888888888888,9,11,Android,0.8181818181818182,3.0,0.0,3.67,2.3333333333333335,4,3,3,10,Loyal Customers,Medium
CUST_01155,Arjun,Mehta,user1155@email.com,+91-7145498017,Pune,2020-10-15 12:00:00,Premium,44.0,Arjun Mehta,2013,10,20426.38,2042.6380000000001,0.1,7,2024-04-24,2022-02-24,Mobile App,726,790,41,8.702439024390245,8,8,Android,1.0,2.0,1.0,4.0,3.0,2,1,1,4,Lost / Inactive,Medium
CUST_01156,Arjun,Mehta,user1156@email.com,+91-9715915630,Kolkata,2020-10-15 18:00:00,Premium,43.0,Arjun Mehta,2012,11,28552.120000000003,2595.647272727273,0.09090909090909091,7,2024-04-17,2022-02-04,Web,733,803,48,7.697916666666667,4,11,iOS,0.36363636363636365,1.0,0.0,4.0,7.0,2,1,2,5,At Risk,Medium
CUST_01157,Neha,Joshi,user1157@email.com,+91-9401255642,Hyderabad,2020-10-16 00:00:00,Basic,25.0,Neha Joshi,2012,9,20605.76,2289.5288888888886,0.0,7,2024-04-18,2022-01-05,In-Store,732,834,44,7.429545454545454,3,10,iOS,0.3,1.0,0.0,3.0,2.0,2,1,1,4,Lost / Inactive,Medium
CUST_01158,Vikram,Gupta,user1158@email.com,+91-9081289861,Chennai,2020-10-16 06:00:00,Standard,38.0,Vikram Gupta,2012,11,17949.63,1631.7845454545457,0.0,8,2024-03-06,2022-02-01,Web,775,764,41,8.804878048780488,5,11,Android,0.45454545454545453,3.0,1.0,4.33,4.333333333333333,1,1,1,3,Lost / Inactive,Medium
CUST_01159,Vikram,Reddy,user1159@email.com,+91-9314659919,Hyderabad,2020-10-16 12:00:00,Standard,38.0,Vikram Reddy,2012,14,23319.01,1665.6435714285712,0.14285714285714285,7,2024-03-23,2022-06-16,Web,758,646,32,8.6875,4,4,Android,1.0,1.0,0.0,4.0,3.0,2,2,1,5,At Risk,Medium
CUST_01160,Anjali,Singh,user1160@email.com,+91-7572132079,Ahmedabad,2020-10-16 18:00:00,Standard,25.0,Anjali Singh,2011,10,8857.85,885.7850000000001,0.0,5,2024-06-13,2022-02-09,Web,676,855,38,8.271052631578948,3,7,iOS,0.42857142857142855,5.0,1.0,4.25,4.0,5,1,1,7,Potential Loyalists,High
CUST_01161,Sanjay,Shah,user1161@email.com,+91-9633369718,Kolkata,2020-10-17 00:00:00,Basic,18.0,Sanjay Shah,2011,23,65349.03,2841.2621739130436,0.13043478260869565,8,2024-04-20,2022-04-22,Mobile App,730,729,37,9.543243243243245,5,6,Android,0.8333333333333334,2.0,1.0,3.5,6.0,2,5,5,12,Loyal Customers,Medium
CUST_01162,Priya,Kumar,user1162@email.com,+91-9729082830,Chennai,2020-10-17 06:00:00,Basic,55.0,Priya Kumar,2011,17,34944.14,2055.5376470588235,0.0,6,2024-06-07,2022-03-05,Mobile App,682,825,48,8.452083333333333,3,12,Android,0.25,2.0,0.0,4.0,1.5,5,3,3,11,Loyal Customers,Medium
CUST_01163,Vikram,Shah,user1163@email.com,+91-9516439052,Chennai,2020-10-17 12:00:00,Basic,30.0,Vikram Shah,2011,10,20706.74,2070.674,0.1,5,2024-05-04,2022-02-22,Web,716,802,55,6.6872727272727275,6,10,Android,0.6,2.0,0.0,3.5,4.0,3,1,1,5,At Risk,Medium
CUST_01164,Rahul,Joshi,user1164@email.com,+91-9596632407,Delhi,2020-10-17 18:00:00,Basic,26.0,Rahul Joshi,2010,18,30625.3,1701.4055555555556,0.2777777777777778,7,2024-03-21,2022-02-13,Mobile App,760,767,34,9.394117647058822,1,12,Android,0.08333333333333333,3.0,0.0,3.0,3.6666666666666665,2,4,2,8,Potential Loyalists,Medium
CUST_01165,Neha,Shah,user1165@email.com,+91-8934968726,Pune,2020-10-18 00:00:00,Standard,45.0,Neha Shah,2010,15,42100.42,2806.6946666666668,0.13333333333333333,7,2024-05-29,2022-06-22,Mobile App,691,707,32,8.61875,6,3,iOS,2.0,3.0,1.0,3.67,7.0,4,2,4,10,Loyal Customers,Medium
CUST_01166,Pooja,Shah,user1166@email.com,+91-8531205051,Bengaluru,2020-10-18 06:00:00,Standard,23.0,Pooja Shah,2010,7,11969.83,1709.9757142857143,0.14285714285714285,5,2024-06-15,2022-06-21,Mobile App,674,725,41,7.3219512195121945,5,7,Android,0.7142857142857143,2.0,0.0,4.0,3.5,5,1,1,7,Potential Loyalists,Medium
CUST_01167,Anjali,Sharma,user1167@email.com,+91-9553333164,Chennai,2020-10-18 12:00:00,Basic,64.0,Anjali Sharma,2010,16,30913.02,1932.06375,0.0625,7,2024-05-10,2022-01-25,Mobile App,710,836,44,9.5,5,9,iOS,0.5555555555555556,0.0,0.0,0.0,0.0,3,3,2,8,Potential Loyalists,Medium
CUST_01168,Meera,Patel,user1168@email.com,+91-7003785609,Kolkata,2020-10-18 18:00:00,Basic,40.0,Meera Patel,2009,11,22632.31,2057.4827272727275,0.0,6,2024-04-09,2022-02-13,Web,741,786,51,7.764705882352941,4,7,Android,0.5714285714285714,1.0,1.0,3.0,2.0,2,1,1,4,Lost / Inactive,Medium
CUST_01169,Aarav,Gupta,user1169@email.com,+91-9291615967,Pune,2020-10-19 00:00:00,Standard,65.0,Aarav Gupta,2009,11,27983.5,2543.9545454545455,0.0,7,2023-12-31,2022-05-04,Mobile App,841,606,36,8.080555555555556,1,6,Android,0.16666666666666666,1.0,0.0,0.0,3.0,1,1,2,4,Lost / Inactive,Medium
CUST_01170,Pooja,Singh,user1170@email.com,+91-9778406578,Mumbai,2020-10-19 06:00:00,Standard,53.0,Pooja Singh,2009,16,50878.53,3179.908125,0.0625,8,2024-03-13,2022-02-22,Web,768,750,33,7.799999999999999,5,7,Android,0.7142857142857143,1.0,1.0,4.0,1.0,1,3,5,9,Potential Loyalists,Medium
CUST_01171,Meera,Patel,user1171@email.com,+91-9597580746,Hyderabad,2020-10-19 12:00:00,Standard,34.0,Meera Patel,2009,17,30637.64,1802.2141176470589,0.11764705882352941,7,2024-01-30,2022-01-16,Mobile App,811,744,38,8.352631578947367,2,11,Android,0.18181818181818182,4.0,2.0,4.0,2.5,1,3,2,6,At Risk,High
CUST_01172,Arjun,Sharma,user1172@email.com,+91-7475567799,Ahmedabad,2020-10-19 18:00:00,Basic,26.0,Arjun Sharma,2008,16,37025.5,2314.09375,0.125,7,2024-06-04,2022-02-22,Mobile App,685,833,33,8.036363636363635,2,8,Android,0.25,3.0,1.0,5.0,1.6666666666666667,4,3,3,10,Loyal Customers,Medium
CUST_01173,Aarav,Shah,user1173@email.com,+91-7352666971,Kolkata,2020-10-20 00:00:00,Standard,29.0,Aarav Shah,2008,17,46268.97,2721.704117647059,0.0,7,2024-04-27,2022-01-27,Mobile App,723,821,52,9.617307692307692,7,14,Android,0.5,3.0,0.0,4.33,3.6666666666666665,3,3,4,10,Loyal Customers,Medium
CUST_01174,Priya,Singh,user1174@email.com,+91-9036470521,Mumbai,2020-10-20 06:00:00,Basic,39.0,Priya Singh,2008,18,36693.63,2038.5349999999999,0.05555555555555555,7,2024-06-04,2022-03-11,Mobile App,685,816,46,7.504347826086956,3,12,Android,0.25,3.0,1.0,4.67,3.6666666666666665,4,4,3,11,Loyal Customers,Medium
CUST_01175,Rahul,Sharma,user1175@email.com,+91-7570908341,Kolkata,2020-10-20 12:00:00,Standard,68.0,Rahul Sharma,2008,16,28095.89,1755.993125,0.1875,7,2024-06-07,2022-02-04,Mobile App,682,854,45,7.359999999999999,6,9,Android,0.6666666666666666,2.0,0.0,5.0,6.0,5,3,2,10,Loyal Customers,Medium
CUST_01176,Aarav,Sharma,user1176@email.com,+91-8696085323,Hyderabad,2020-10-20 18:00:00,Premium,69.0,Aarav Sharma,2007,12,28257.57,2354.7975,0.08333333333333333,8,2024-04-16,2022-03-20,Mobile App,734,758,42,7.6952380952380945,6,7,Android,0.8571428571428571,2.0,1.0,3.5,1.0,2,1,2,5,At Risk,Medium
CUST_01177,Sanjay,Sharma,user1177@email.com,+91-9516393427,Delhi,2020-10-21 00:00:00,Standard,29.0,Sanjay Sharma,2007,15,37912.14,2527.476,0.13333333333333333,6,2024-05-31,2022-03-02,In-Store,689,821,36,8.408333333333333,7,7,Android,1.0,1.0,0.0,4.0,7.0,4,2,3,9,Potential Loyalists,Medium
CUST_01178,Meera,Mehta,user1178@email.com,+91-9998515988,Kolkata,2020-10-21 06:00:00,Standard,23.0,Meera Mehta,2007,27,56750.18,2101.8585185185184,0.07407407407407407,8,2024-06-02,2022-02-13,Mobile App,687,840,35,9.022857142857143,6,7,iOS,0.8571428571428571,2.0,0.0,3.5,1.0,4,5,5,14,Champions,Medium
CUST_01179,Priya,Singh,user1179@email.com,+91-9950582073,Chennai,2020-10-21 12:00:00,Premium,61.0,Priya Singh,2007,13,56842.04,4372.464615384615,0.0,8,2024-05-12,2022-05-27,Mobile App,708,716,39,9.384615384615385,2,9,Android,0.2222222222222222,4.0,2.0,3.75,4.0,3,2,5,10,Loyal Customers,High
CUST_01180,Sanjay,Sharma,user1180@email.com,+91-7142141809,Bengaluru,2020-10-21 18:00:00,Basic,26.0,Sanjay Sharma,2006,18,53913.84,2995.213333333333,0.1111111111111111,8,2024-04-25,2022-01-17,Mobile App,725,829,37,8.232432432432432,4,11,iOS,0.36363636363636365,0.0,0.0,0.0,0.0,2,4,5,11,Loyal Customers,Medium
CUST_01181,Arjun,Reddy,user1181@email.com,+91-8939101728,Chennai,2020-10-22 00:00:00,Standard,69.0,Arjun Reddy,2006,15,23379.34,1558.6226666666666,0.0,6,2024-05-09,2022-02-14,In-Store,711,815,39,8.892307692307693,5,5,Android,1.0,3.0,0.0,3.67,5.333333333333333,3,2,1,6,At Risk,Medium
CUST_01182,Sanjay,Shah,user1182@email.com,+91-8981651951,Hyderabad,2020-10-22 06:00:00,Standard,54.0,Sanjay Shah,2006,11,23709.57,2155.4154545454544,0.09090909090909091,6,2024-04-12,2022-01-07,Mobile App,738,826,42,8.583333333333334,2,10,Android,0.2,4.0,1.0,4.25,1.5,2,1,1,4,Lost / Inactive,High
CUST_01183,Anjali,Singh,user1183@email.com,+91-8496027607,Kolkata,2020-10-22 12:00:00,Premium,44.0,Anjali Singh,2006,19,28313.25,1490.171052631579,0.05263157894736842,7,2024-03-12,2022-03-09,Mobile App,769,734,46,8.154347826086957,3,11,Android,0.2727272727272727,4.0,1.0,4.5,2.75,1,4,2,7,Potential Loyalists,High
CUST_01184,Anjali,Mehta,user1184@email.com,+91-8328467913,Bengaluru,2020-10-22 18:00:00,Premium,20.0,Anjali Mehta,2005,13,28546.13,2195.856153846154,0.07692307692307693,6,2024-04-14,2022-01-25,Web,736,810,55,9.236363636363636,6,8,Android,0.75,1.0,0.0,4.0,2.0,2,2,2,6,At Risk,Medium
CUST_01185,Neha,Kumar,user1185@email.com,+91-9691204669,Chennai,2020-10-23 00:00:00,Basic,51.0,Neha Kumar,2005,16,47794.28,2987.1425,0.0625,8,2024-02-16,2022-02-22,Mobile App,794,724,49,9.714285714285714,6,11,iOS,0.5454545454545454,0.0,0.0,0.0,0.0,1,3,5,9,Potential Loyalists,Medium
CUST_01186,Pooja,Kumar,user1186@email.com,+91-7481137519,Bengaluru,2020-10-23 06:00:00,Basic,25.0,Pooja Kumar,2005,21,51243.75,2440.1785714285716,0.14285714285714285,8,2024-03-22,2022-02-26,Mobile App,759,755,34,8.014705882352942,4,6,iOS,0.6666666666666666,4.0,1.0,4.0,3.75,2,5,5,12,Loyal Customers,High
CUST_01187,Pooja,Gupta,user1187@email.com,+91-8795884394,Ahmedabad,2020-10-23 12:00:00,Standard,27.0,Pooja Gupta,2005,19,52709.700000000004,2774.1947368421056,0.0,7,2024-05-15,2022-03-07,Web,705,800,43,8.525581395348837,4,11,Android,0.36363636363636365,4.0,0.0,3.75,1.75,3,4,5,12,Loyal Customers,High
CUST_01188,Priya,Nair,user1188@email.com,+91-7462283652,Hyderabad,2020-10-23 18:00:00,Standard,64.0,Priya Nair,2004,13,42884.119999999995,3298.778461538461,0.15384615384615385,8,2024-06-05,2022-01-05,Mobile App,684,882,50,8.398,8,5,Android,1.6,4.0,1.0,3.25,2.6666666666666665,4,2,4,10,Loyal Customers,High
CUST_01189,Arjun,Reddy,user1189@email.com,+91-7971882266,Delhi,2020-10-24 00:00:00,Standard,58.0,Arjun Reddy,2004,13,33102.23,2546.325384615385,0.15384615384615385,6,2024-05-01,2022-02-21,Web,719,800,51,8.386274509803922,7,11,Android,0.6363636363636364,5.0,2.0,4.0,3.8,3,2,3,8,Potential Loyalists,High
CUST_01190,Vikram,Kumar,user1190@email.com,+91-9391553098,Delhi,2020-10-24 06:00:00,Standard,59.0,Vikram Kumar,2004,24,57003.4,2375.141666666667,0.041666666666666664,8,2024-05-16,2022-01-16,Web,704,851,38,7.631578947368421,3,11,Android,0.2727272727272727,4.0,1.0,3.75,4.333333333333333,3,5,5,13,Champions,High
CUST_01191,Anjali,Mehta,user1191@email.com,+91-9272250612,Kolkata,2020-10-24 12:00:00,Basic,60.0,Anjali Mehta,2004,25,69691.15000000001,2787.646,0.04,8,2024-05-08,2022-01-06,Mobile App,712,853,37,8.916216216216215,1,11,Desktop,0.09090909090909091,3.0,0.0,4.67,1.0,3,5,5,13,Champions,Medium
CUST_01192,Priya,Nair,user1192@email.com,+91-9165527159,Chennai,2020-10-24 18:00:00,Standard,26.0,Priya Nair,2003,11,21575.3,1961.390909090909,0.0,7,2024-03-07,2022-04-27,Web,774,680,45,8.622222222222222,3,10,Android,0.3,1.0,0.0,3.0,5.0,1,1,1,3,Lost / Inactive,Medium
CUST_01193,Vikram,Sharma,user1193@email.com,+91-9778695134,Mumbai,2020-10-25 00:00:00,Basic,31.0,Vikram Sharma,2003,17,31512.93,1853.7017647058824,0.11764705882352941,7,2024-04-21,2022-04-08,Web,729,744,34,7.55,1,10,Android,0.1,1.0,1.0,1.0,2.0,2,3,2,7,Potential Loyalists,High
CUST_01194,Pooja,Sharma,user1194@email.com,+91-8360465050,Hyderabad,2020-10-25 06:00:00,Basic,54.0,Pooja Sharma,2003,18,58999.26,3277.7366666666667,0.1111111111111111,6,2024-04-21,2022-03-10,In-Store,729,773,36,9.933333333333334,7,5,Android,1.4,2.0,0.0,3.5,1.5,2,4,5,11,Loyal Customers,Medium
CUST_01195,Neha,Joshi,user1195@email.com,+91-7382510474,Chennai,2020-10-25 12:00:00,Basic,44.0,Neha Joshi,2003,20,61505.76,3075.288,0.05,7,2024-06-18,2022-01-02,Web,671,898,37,8.432432432432432,1,6,Android,0.16666666666666666,2.0,0.0,3.5,3.0,5,5,5,15,Champions,Medium
CUST_01196,Sanjay,Shah,user1196@email.com,+91-8757215702,Chennai,2020-10-25 18:00:00,Standard,58.0,Sanjay Shah,2002,14,30595.53,2185.395,0.14285714285714285,6,2024-03-30,2022-01-09,In-Store,751,811,36,9.216666666666667,6,2,Desktop,3.0,2.0,1.0,3.5,2.0,2,2,2,6,At Risk,Medium
CUST_01197,Anjali,Nair,user1197@email.com,+91-9700164262,Delhi,2020-10-26 00:00:00,Standard,49.0,Anjali Nair,2002,12,28236.46,2353.0383333333334,0.0,7,2024-06-10,2022-04-06,Web,679,796,40,10.2475,4,5,Desktop,0.8,2.0,0.0,3.5,3.0,5,1,2,8,Potential Loyalists,Medium
CUST_01198,Priya,Shah,user1198@email.com,+91-7476178241,Kolkata,2020-10-26 06:00:00,Basic,21.0,Priya Shah,2002,21,54582.03,2599.1442857142856,0.0,8,2024-06-05,2022-01-02,In-Store,684,885,43,8.753488372093022,3,12,Android,0.25,6.0,1.0,4.5,4.2,4,5,5,14,Champions,High
CUST_01199,Aarav,Mehta,user1199@email.com,+91-7599824198,Bengaluru,2020-10-26 12:00:00,Basic,19.0,Aarav Mehta,2002,16,33380.17,2086.260625,0.125,6,2024-04-27,2022-03-08,Web,723,781,49,8.475510204081633,7,13,Android,0.5384615384615384,2.0,0.0,4.5,5.0,3,3,3,9,Potential Loyalists,Medium
CUST_01200,Vikram,Reddy,user1200@email.com,+91-7132159714,Hyderabad,2020-10-26 18:00:00,Premium,68.0,Vikram Reddy,2001,7,9610.73,1372.9614285714285,0.14285714285714285,5,2024-05-03,2022-01-01,In-Store,717,853,33,7.0636363636363635,3,9,Android,0.3333333333333333,0.0,0.0,0.0,0.0,3,1,1,5,At Risk,Medium
CUST_01201,Sanjay,Nair,user1201@email.com,+91-7990591401,Ahmedabad,2020-10-27 00:00:00,Standard,50.0,Sanjay Nair,2001,13,18349.82,1411.5246153846153,0.07692307692307693,6,2024-05-29,2022-03-27,Mobile App,691,794,37,7.437837837837837,4,6,Android,0.6666666666666666,4.0,0.0,4.0,2.0,4,2,1,7,Potential Loyalists,High
CUST_01202,Anjali,Kumar,user1202@email.com,+91-7205031720,Bengaluru,2020-10-27 06:00:00,Premium,38.0,Anjali Kumar,2001,15,42508.9,2833.9266666666667,0.06666666666666667,7,2024-04-29,2022-01-21,Mobile App,721,829,31,8.593548387096773,1,6,Android,0.16666666666666666,1.0,1.0,3.0,2.0,3,2,4,9,Potential Loyalists,Medium
CUST_01203,Pooja,Reddy,user1203@email.com,+91-9304758990,Pune,2020-10-27 12:00:00,Standard,18.0,Pooja Reddy,2001,19,40814.01,2148.105789473684,0.05263157894736842,6,2024-04-01,2022-01-21,Mobile App,749,801,42,7.29047619047619,3,5,Android,0.6,2.0,0.0,4.0,0.0,2,4,4,10,Loyal Customers,Medium
CUST_01204,Arjun,Joshi,user1204@email.com,+91-9863293566,Pune,2020-10-27 18:00:00,Basic,61.0,Arjun Joshi,2000,20,33641.29,1682.0645,0.15,8,2024-05-26,2022-03-01,Web,694,817,43,8.653488372093024,3,9,Android,0.3333333333333333,4.0,1.0,4.5,3.75,4,5,3,12,Loyal Customers,High
CUST_01205,Vikram,Shah,user1205@email.com,+91-7306707288,Hyderabad,2020-10-28 00:00:00,Premium,28.0,Vikram Shah,2000,16,23028.74,1439.29625,0.1875,7,2024-05-31,2022-02-04,Mobile App,689,847,44,7.740909090909091,2,9,Android,0.2222222222222222,1.0,1.0,0.0,0.0,4,3,1,8,Potential Loyalists,Medium
CUST_01206,Pooja,Shah,user1206@email.com,+91-7372774101,Kolkata,2020-10-28 06:00:00,Standard,18.0,Pooja Shah,2000,10,27752.760000000002,2775.2760000000003,0.0,3,2024-06-15,2022-02-20,Mobile App,674,846,39,8.156410256410258,2,7,Android,0.2857142857142857,4.0,0.0,4.25,3.0,5,1,2,8,Potential Loyalists,High
CUST_01207,Anjali,Reddy,user1207@email.com,+91-9207595644,Mumbai,2020-10-28 12:00:00,Standard,63.0,Anjali Reddy,2000,13,28013.12,2154.8553846153845,0.07692307692307693,7,2024-03-25,2022-01-17,Web,756,798,46,8.478260869565217,6,10,iOS,0.6,1.0,0.0,5.0,1.0,2,2,2,6,At Risk,Medium
CUST_01208,Vikram,Sharma,user1208@email.com,+91-7407412838,Pune,2020-10-28 18:00:00,Basic,28.0,Vikram Sharma,1999,15,23557.47,1570.498,0.06666666666666667,6,2024-06-18,2022-01-26,Web,671,874,34,7.16764705882353,7,5,Android,1.4,2.0,0.0,4.5,2.0,5,2,1,8,Potential Loyalists,Medium
CUST_01209,Sanjay,Shah,user1209@email.com,+91-9626634262,Delhi,2020-10-29 00:00:00,Standard,24.0,Sanjay Shah,1999,17,44027.63,2589.860588235294,0.11764705882352941,7,2024-05-01,2022-03-22,Mobile App,719,771,36,6.894444444444444,4,12,Android,0.3333333333333333,0.0,0.0,0.0,0.0,3,3,4,10,Loyal Customers,Medium
CUST_01210,Anjali,Joshi,user1210@email.com,+91-9065995198,Mumbai,2020-10-29 06:00:00,Standard,19.0,Anjali Joshi,1999,23,46938.47,2040.8030434782609,0.043478260869565216,8,2024-06-17,2022-04-04,Mobile App,672,805,40,9.647499999999999,1,13,Android,0.07692307692307693,3.0,0.0,5.0,7.333333333333333,5,5,4,14,Champions,Medium
